pista;nombre;tempo;youtube;letras;acordes;slug;album_id;created_by_id;updated_by_id;kids;created_at;updated_at
0;Fue En La Cruz;0;;" Si fue en la cruz 
que yo encontré
la paz y gozo que llena
la gracia que lo cambió todo
si yo encontré en Jesús.

Si fue en la cruz que pude ver
la condición de mi alma,
lo lejos que me hallaba
de su perfecto amor.

Si fue en la cruz que el salvador
me dio su amor y vida para siempre.
Si fue en la cruz que canceló
todo deber que condenaba mi ser.

 Si fue en la cruz donde al fin
 se abrió la puerta del cielo
 y al padre pude llegar
 en real adoración.

 Si fue en la cruz que pude ver
 la condición de mi alma,
 lo lejos que me hallaba
 de su perfecto amor.";"C              G                Am7
 Si fue en la cruz que yo encontré
     F
 La paz y gozo que llena
     Em                   Am7
 La gracia que lo cambio todo
    Dm7               G
 Si yo encontré en Jesús

C              G               Am7
 Si fue en la cruz que pude ver
     F
 La condición de mi alma
     Em             Am7
 Lo lejos que me hallaba
    Dm7          G
 De su perfecto amor


=Coro=
               C                Am
 Si fue en la cruz que el salvador
             F           G
 Me dio su amor mi vida para siempre
               C             Am
 Si fue en la cruz que canceló
        F             G
 Todo deber que condenaba mi ser


C               G            Am7
 Si fue en la cruz donde al fin
     F
 Se abrió la puerta del cielo
       Em            Am7
 Y al padre pude llegar
     Dm7        G
 En real adoración

C              G              Am7
 Si fue en la cruz que pude ver
     F
 La condición de mi alma
     Em              Am7
 Lo lejos que me hallaba
    Dm7          G
 De su perfecto amor";Fue-En-La-Cruz;11;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Cantaré De Tu Amor;0;;"Por mucho tiempo busqué
una razón de vivir,
en medio de mil preguntas
tu amor me respondió.

Ahora veo la luz
y ya no tengo temor,
tu reino vino a mi vida
y ahora vivo para Ti.

Cantaré de tu amor
rendiré mi corazón ante Ti.
Tú serás mi pasión
y mis pasos se guiarán por tu voz.

Mi Jesús y mi Rey,
de tu gran amor cantaré.";"F             C/E
por mucho tiempo busqué
   F          C/E
una razón de vivir
F        G          Am7
en medio de mil preguntas
Fm                G
tu amor me respondió

F             C/E
ahora veo la luz
   F          C/E
y ya no tengo temor
F        G          Am7
tu reino vino a mi vida
F                G
y ahora vivo para tí

      C         G/B
cantaré de tu amor
       Am7       C       F
rendiré mi corazón ante tí
      C         G/B
tu serás mi pasión
        Am7        C          F
y mis pasos se guiarán por tu voz
Dm          G  
mi jesús y mi rey 
         F          G
de tu gran amor cantaré

      D         A/C#
cantaré de tu amor
       Bm7       D       G
rendiré mi corazón ante tí
      D         A/C#
tu serás mi pasión
        Bm7        D          G
y mis pasos se guiarán por tu voz
Em          A  
mi jesús y mi rey 
         G          A
de tu gran amor cantaré";Cantare-De-Tu-Amor;11;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Quiero Proclamar;0;;"Quiero proclamar 
que tú eres mi gozo.

Mi felicidad,
mi mejor sonrisa.

Que hoy estoy completo,
pues llegaste tú.

Mi Señor,
mi fuerza,
mi guía.

Mi Señor,
mi padre,
el dueño de mi amor.

Quiero proclamar 
que tú eres mi gozo.

Mi felicidad,
mi mejor sonrisa.

Que hoy estoy completo,
pues tú eres 
Dios.

Mi Señor,
mi fuerza,
mi guía.

Mi Señor,
mi padre,
el dueño de mi amor.

Que hoy estoy completo,
pues llegaste tú.

Que hoy estoy completo ,
pues tú eres.

Mi Señor,
mi fuerza,
mi guía.

Mi Señor,
mi padre
el dueño de mi amor.

Que hoy estoy completo,
pues llegaste tú.

Que hoy estoy completo ,
pues tú eres.

pues tú eres.
pues tú eres Dios.

Mi Señor,
mi fuerza,
mi guía.

Mi Señor,
mi padre
el dueño de mi amor.

Mi Señor,
mi fuerza,
mi guía.

Mi Señor,
mi padre
el dueño de mi amor.
";"Eb     Bb     Cm
Quiero proclamar
G#      D#/G    Fm A#
Que Tú eres mi gozo
Eb   Bb   Cm  G#   D#/G       Fm
Mi felicidad,  mi mejor sonrisa.

Cm         Bb       G#
Que hoy estoy completo
Fm      Eb/G    Bb
Pues llegaste Tú
Cm        Bb        G#
Que hoy estoy  completo 
F           G#
Pues Tú eres.......

Eb   A#/D     Cm       G# G#m
Mi Señor, mi fuerza, mi guía
Eb   A#/D     Cm        
Mi Señor, mi Padre 
    G#          Eb
El dueño de mi Amor.";Quiero-Proclamar;12;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Te Alabo;0;;"Te alabo - Danilo Montero

Es la bendición 
del saber porque 
estoy aquí

Creado fui por ti,
 para estar así ante ti 
////Te alabo////

Sentido diste tú,
en aquella cruz al amor,

Te quiero entregar 
todo lo que soy, decirte que 
////Te amo//// 

Tú eres grande, oh Dios
cuán infinito eres, 
alfa y omega tú,
eterno siempre tú.

////Te exalto//// 
////Te alabo//// 

////Te adoro//// 
////Te amo////";"B/D#-E-A E/G#-A/C#-F#m (D) 

D/F#
Es la bendicion de saber 
    G
porque estoy aqui.
D/F#
Creado fuí por Tí 
            G
para estar así ante Tí.

       -CORO-
   E    B       C#m-A
Te alabo, te alabo
   E    B       C#m-D
Te alabo, te alabo.

Sentido diste Tu en aquella cruz 
al amor.
Te quiero entregar todo lo que soy
decirte que

Te amo, te amo
Te amo, te amo.
  
  B      C#m        A
//Tu eres grande Oh Dios
  Abm   C#m     F#m
  Cuan infinito eres
  B       C#m  A
  Alfa y Omega Tú
  Abm      C#m    D
  El Rey de Reyes Tú.//

   E    B/D#    C#m-A
Te alabo, te alabo
   E    B/D#    C#m-D
Te alabo, te alabo.
        F#  C#/F D#m B
  //Te axalto, te axalto.//
  //Ta alabo, te alabo.//
  //Te adoro, te adoro.//   
  //Te amo, te amo.//   ";Te-Alabo;12;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Saltando;0;;"Vivo solo por Ti, oh,  Jesús,
vivo solo por Ti.
Soy un canto de amor para Ti,
soy un canto de amor.

Tu inmensidad me inspira a gritar
y tu perdón me dio la libertad para celebrar,
libre para celebrar.

Vivo solo por Ti, oh Jesús,
vivo solo por Ti,
el lamento quitaste de mí
y me has hecho bailar.

Tu inmensidad me inspira a gritar
y tu perdón me dio la libertad para celebrar.

Tu inmensidad me inspira a gritar
y tu perdón me dio la libertad para celebrar,
libre para celebrar.

//Cantando, cantando, cantando por Ti//,
//danzando, danzando, danzando por Ti//,
////saltando, saltando, saltando por Ti////.

Tu inmensidad me inspira a gritar
y tu perdón me dio la libertad para celebrar.

Tu inmensidad me inspira a gritar
y tu perdón me dio la libertad para celebrar,
libre para celebrar,
libre para adorar.";"Intro: // D#m - B/F# //

Verso 1:
D#m                     B
Vivo solo por Ti, oh Jesús
D#m            B/F#
Vivo solo por Ti.
D#m                    B
Soy un canto de amor para Ti
D#m                B/F#  C#
Soy un canto de amor.


Coro:
  F#          B       D#m        C#
//Tu inmensidad me inspira a gritar
F#        B         D#m       C#            G#m
Y tu perdón me dio la libertad para celebrar//

Intro

Verso 2:
 D#m                     B
Vivo solo por Ti, oh Jesús
 D#m           B/F#
Vivo solo por Ti.
 D#m               B
El lamento quitaste de mí
 D#m               B/F#   C#
Y me has hecho bailar

Coro

Bajo: // F# - F - F# //

      D#m/F#                         B/F#
  //Cantando, cantando, cantando por Ti//
      D#m/F#                         B/F#
  //Danzando, danzando, danzando por Ti//
      D#m/F#                         B/F#
////Saltando, saltando, saltando por Ti////

Solo: /// D#m - B /// A#m - B

 F#         B        D#m        C#
Tu inmensidad me inspira a gritar
 G#       C#         Fm      D#         A#m
Y tu perdón me dio la libertad para celebrar
  G#          C#        Fm        D#
//Tu inmensidad me inspira a gritar
 G#      C#       Fm        D#         A#m
Y tu perdón me dio la libertad para celebrar//
  C#                     A#m
      Libre para celebrar
  C#                     Fm
      Libre para adorar

Final: //// Fm - C#/G# ////";Saltando;12;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Directo Al Corazón;0;;"Fue así como ver llover
en un desierto.
Igual al esclavo que
hallo por fin su libertad.

Me sorprendí
al ver que Tú llegaste a mí.

Directo al corazón
al último rincón.
Entraste con Tú Amor.

Directo al corazón
te hiciste mi pasión.
Llenaste todo en mí.

Así como un ciego que
la luz descubre.
Así como un ave que
hallo sus alas y volo.

Me sorprendí,
al ver que Tú llegaste a Mí.

Eres mi fe, mi bendición,
de Ti me enamore.
Eres mi Amor, eres mi luz
de Ti me enamore.

Eres mi Dios, mi inspiración
y mi canción.";"D     A-Em-G           D
Fue así    como ver llover
    C-G     A      D
En un    desierto.
    A-Em-G          D
Igual    al esclavo que
    C-G      A         Em
Hallo   por fin su libertad.
           F#m
Me sorprendí
           G             A
Al ver que Tú llegaste a mí.


=CORO=

D          C
Directo al corazón
G       A         Bm
Al último rincón
  C                G
Entraste con Tú Amor.
D          C
Directo al corazón
G         A           Bm
Te hiciste mi pasíon
   C                G
Llenaste todo en mí.

D
  A-Em G             D
Así    como un ciego que
     C-G     A      D
LA luz   descubre.
  A-Em-G            D
Así    como un ave que
    C-G     A       Em
Hallo   sus alas y bolo
       F#m
Me sorprendí
            G             A
Al ver que Tú llegaste a Mi.


=CORO=


Después

Em-F#-G-F#

Em       F#m          G
Eres mi Fé, Mi bendición
   F#m          Em
De Ti me enamore.
Em        F#m            G
Eres mi Amor, eres mi luz
   F#m         Em
de Ti me enamore.
Em       F#m               G
Eres mi Dios, mi inspiración
         A
Y mi canción.";Directo-Al-Corazon;12;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Yo Confío;0;;"Yo confío - Danilo Montero

He aprendido a verte en los detalles
En cada milagro que Tu haces
Tu facilidad con lo imposible
Ha erradicado mi temor

Yo confio solo en Ti Jesús
Mi esperanza eres Tu
Hoy descanso en Tu Fidelidad
No habra nadie que separe nuestro amor

Yo confio solo en Ti Jesús
Mi esperanza eres Tu
Hoy descanso en Tu Fidelidad
No habra nadie que separe nuestro amor

Desde el principio demostraste
Que a los tuyos nunca abandonaste
Y en Tu Palabra nos dejaste
Las promesas que no fallaran

Yo confio solo en Ti Jesús
Mi esperanza eres Tu
Hoy descanso en Tu Fidelidad
No habra nadie que separe nuestro amor

Yo confio solo en Ti Jesús
Mi esperanza eres Tu
Hoy descanso en Tu Fidelidad
No habra nadie que separe nuestro amor

Jesús, amado Jesús

Jesús, Jesús
Nombre sobre todo Nombre
Jesús, Jesús
Nombre sobre todo Nombre

Jesús, Jesús
Nombre sobre todo Nombre
Jesús, Jesús
Nombre sobre todo Nombre

Jesús, Jesús
Nombre sobre todo Nombre
Solo quiero adorar Tu Nombre
Nombre sobre todo Nombre

Jesús, Jesús
Nombre sobre todo Nombre
Jesús, Jesús
Nombre sobre todo Nombre

Nombre sobre todo Nombre
Nombre sobre todo

Jesús, Altisimo Nombre
Nombre de Poder
Jesús

#lalala";"INTRO(Dbm-B-Abm-F#m)x2

A             
He aprendido a verte 
         E/Ab
en los detalles
  A                         
y en cada milagro 
       E/Ab
que Tú haces
A                      E/Ab
Tu facilidad con lo imposible
F#m                 B7
Ha erradicado mi temor.

         CORO(x2)
      E   Abm      A    B
Yo confio solo en Ti Jesús
     Dbm     B    A  B
mi esperanza eres Tú
       E        
Hoy descanso 
  Abm    A  
en Tú fidelidad
           F#m  
y no habra nadie 
                     B7
que separe nuestro amor.
(segunda vez del coro)
      B7            Dbm
que separe nuestro amor

INTRO

(misma secuencia)
Desde el pricipio 
demostraste 
que a los tuyos 
nunca abandonaste
y en Tú palabra nos dejaste
las promesas 
que no fallarán.

-CORO
-INTRO x2


  Dbm    Abm
Jesús, Jesús 
 A            B       E
nombre sobre todo nombre.     

  Dbm    Abm
Jesús, Jesús 
 F#m          B       E
nombre sobre todo nombre


INTRO(x2)";Yo-Confio;12;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Padre en ti;0;;"Padre en ti - Danilo Montero

Padre yo vengo ahora hacia a ti
Como un niño yo corro a tus brazos
Y tú me recibes con los brazos abiertos
Mi buen padre

Padre en ti estoy en mi casa
Padre en ti seguro estoy
Padre en ti encuentro la paz
Mi buen padre, Mi amor

Padre contigo nada me faltara
Llenas toda mi alma y anhelo
Estoy protegido si a mi lado estas
Mi buen padre

Padre en ti estoy en mi casa
Padre en ti seguro estoy
Padre en ti encuentro la paz
Mi buen padre

Padre en ti estoy en mi casa
Padre en ti seguro estoy
Padre en ti encuentro la paz
Mi buen padre, Mi amor

Padre en ti - Danilo Montero

Padre en ti estoy en mi casa
Padre en ti seguro estoy
Padre en ti encuentro la paz
Mi buen padre

Padre en ti estoy en mi casa
Padre en ti seguro estoy
Padre en ti encuentro la paz
Mi buen padre, Mi amor";"Intro: E-Esus4 E-Dsus2

E                B
Padre yo vengo ahora hacia a ti
        A                   Am
Como un niño yo corro a tus brazos
  E                      B
Y tú me recibes con los brazos abiertos
    A
Mi buen padre

CORO
          E               B
Padre en ti estoy en mi casa
        A                   Am
Padre en ti seguro estoy
  E                      B
Padre en ti encuentro la paz
          a         C#          E
Mi    buen padre,       Mi amoooor

(vuelve al INTRO)

II

E                B
Padre contigo nada me faltara
        A
Llenas toda mi alma y anhelo
  E                      E
Estoy protegido si a mi lado estas
       A         C#
Mi buen padre

CORO
         E                B
Padre en ti estoy en mi casa
         C#            A
Padre en ti seguro estoy
         E                F#
Padre en ti encuentro la paz
             D       C#
Mi    buen padre,

         E                B
Padre en ti estoy en mi casa
          C#          A
Padre en ti seguro estoy
         E                  F#
Padre en ti   encuentro la paz
               D        C#
Mi    buen   padre,           Mi amor

(PUENTE)
G F# C# D# G F#  E-F#-G-A  B-C-D

CORO
          G               A
Padre en ti estoy en mi casa
         B            C
Padre en ti seguro estoy
         D                E
Padre en ti encuentro la paz
            F
Mi    buen padre,

         G               A
Padre en ti estoy en mi casa
          B           C
Padre en ti seguro estoy
          D                 E
Padre en ti   encuentro la paz
              F                  G
Mi    buen   padre,           Mi amor


TERMINACION
G G E G G E G G E G G E";Padre-en-ti;13;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;El Que Lavó Mis Pies;0;;"Con toda gloria y toda majestad
diseñador del universo
desde su trono eterno nos miro
y vino aquí como cordero.

Entre nosotros quiso caminar
buscando al más necesitado,
hasta a un leproso pudo abrazar
llevo mi herida en su costado.

El que lavó mis pies,
siendo rey en su mesa me dio de comer,
me hizo caminar sobre el mar.
el único que quiero adorar.

Con alto precio él nos valoró,
nos dio su vida y su cansancio.
El hizo al débil fuerte en su poder
y vio en el pobre un heredero.

El que lavó mis pies,
siendo rey en su mesa me dio de comer,
me hizo caminar sobre el mar,
el único que quiero adorar.
Es Jesús mi rey el que mi victoria es
y sobre todo.

El que lavó mis pies,
siendo rey en su mesa me dio de comer,
me hizo caminar sobre el mar,
el único que quiero adorar.

Yo quiero adorar, yo quiero adorarte.
¡Si Jesús!
¡Yo quiero adorar, yo quiero adorar! 
te quiero adorar.";"Intro:

Gm        F              Bb Bbsus Bb
Con toda gloria  y toda majestad
Gm      F         Bb
diseñador del universo
Gm       F            Bb Bbsus Bb
desde su trono eterno nos miro
Cm                    D# F
  y vino aquí como cordero

Gm        F          Bb Bbsus Bb
Entre nosotros quiso caminar
Gm         F         Bb
buscando al mas necesitado
Gm          F           Bb Bbsus Bb
hasta a un leproso pudo abrazar
Cm                        D# F
  llevo mi herida en su costado

Bb                F
El que lavó mis pies
       Cm              D#     F    Bb
siendo rey en su mesa me dio de comer
Bb           F            Cm
me hizo caminar sobre el mar
                D#    F  Bb
el único que quiero adorar

((solo corto:
       Cm D# F Bb ))

Gm        F           Bb Bbsus Bb
Con alto precio el nos valoró
Gm          F         Bb
nos dio su vida y su cansancio
Gm         F              Bb Bbsus Bb
El hizo al débil fuerte en su poder
Cm                        D# F
  Y vio en el pobre un heredero

Bb                F
El que lavó mis pies
       Cm              D#     F    Bb
siendo rey en su mesa me dio de comer
Bb           F            Cm
me hizo caminar sobre el mar
                D#   F Bb
el único que quiero adorar
Cm Cm D#    F          Bb    F     Bb
Es Jesús mi Rey el que mi victoria es
           Cm D# F
Y es sobre todo
   solo:
 (C G Dm F G) X2

C                G
El que lavó mis pies (EL QUE LAVO MIS PIES)
       Dm              F     G    C
siendo rey en su mesa me dio de comer (ME DIO DE COMER)
C           G            Dm
me hizo caminar sobre el mar
                F    G  C
el único que quiero adorar
C         G                Dm        F
Yo quiero adorar yo quiero adorarte
G    C
¡Si Jesús!
C         G                Dm          F       G   Dm F G C
¡Yo quiero adorar yo quiero adorar! te quiero adorar...";El-Que-Lavo-Mis-Pies;13;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Es Grande;0;;"Cada mañana 
en mi ventana 
yo veo tu luz
que ilumina mi ser.

Y cada día,
tu misericordia
nueva es.

Y me recuerda
que tu fidelidad, que tu fidelidad,
Es Grande Dios.

Al ver las estrellas
y las arenas de la mar,
se que Tú sabes
cuantas son.

Cada cabello 
en mi cabeza
contaste Señor.

Me has demostrado,
que tu perfecto amor, que tu perfecto amor,
Es Grande Dios.

Quiero proclamar
tu gran amor 
por la mañana.
 

Y por la noche declarar,
que tu fidelidad, que tu fidelidad,
Es Grande Dios.

No hay nada como alabarte,
no hay nada como adorarte,
no hay nada como alabarte Dios,
no hay nadie como Tú.
 ";"INTRO: //F - A# - G# -A# //

VERSO 1:
F       C    A#    A#m               F
Cada mañana En mi ventana yo veo tu luz
       C        A#   //A - A# A#//
Que ilumina mi ser.
F       C   A#     A#m            F
Y cada día Tu misericordia nueva es
         C    G#              A#
Y me recuerda Que tu fidelidad, que tu fidelidad


CORO:
      F C  Dm A#      F  C  A#
//Es grande Dios ,Es grande Dios//


VERSO 2:
 F            C      A#      A#m         F
Al ver las estrellas Y las arenas de la mar
         C               A#
Sé que Tu sabes cuantas son
 F      C    A#      A#m             F
Cada cabello En mi cabeza contaste Señor
             C    G#                   A#
Me has demostrado Que tu perfecto amor, que tu perfecto amor

PUENTE:
             C            A#             F    ( C F F)
Quiero proclamar tu gran amor por la mañana
         C          A#  G#               A#
Y por la noche declarar Que tu fidelidad, que tu fidelidad

  F                  C      Dm                 A#
///No hay nada como alabarte  No hay nada como adorarte
F                C         A#                    F
No hay nada como alabarte Dios No hay nadie como tú!//";Es-Grande;13;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Porque Para Siempre;0;;"Cuando alabamos tu nombre señor,
nos sorprenden tus maravillas.
Así lo hizo Israel cuando sus enemigos le amenazaron.

Y al orar te escucharon decir,
no teman es mi batalla.
En la mañana cantando con fe,
les vencieron al declarar.

//// Porque para  siempre
es tu misericordia ////

A ti clamé en mi angustia Señor
y tu mano me extendiste.
Lloré en la noche, pero al despertar
tu gracia me dio una sonrisa.

En ti estoy seguro,
pues tu brazo no se cansará.
Por tanto, yo te confesaré,
a las naciones declararé. 

//// Porque para  siempre
es tu misericordia ////

El que habita al abrigo de Dios,
morará bajo su sombra.
El es quien te sustentará.

Te diré eres mi esperanza,
castillo mío eres Tú,
Mi Dios en quien confiaré.

//// Porque para  siempre
es tu misericordia ////

//Para siempre, para siempre
para siempre, para siempre//";"D          Bm       C      Cadd9             D      Bm        C
Cuando alabamos tu nombre  Señor    nos sorprenden tus maravillas,
D          Bm       C         Cadd9   D       B     C
Así lo     hizo Israel cuando sus enemigos le amenazaron,
Bm                 G                F#m   G         A
Y al adorarte escucharon decir: “No teman es mi batalla”
Bm                G                F#m   G         A
Y en la mañana cantando con fe les vencieron al declarar

Coro:
            Bm              G            D
    Por que para siempre es tu misericordia
            Bm              G            A Bm G
    Por que para siempre es tu misericordia
            Bm              G            D
    Por que para siempre es tu misericordia
            Bm              G           Em F#m G A
    Por que para siempre es tu misericordia


Fmaj7                 G
  El que habita al abrigo de Dios
Fmaj7       G
  Morara bajo su sombra
Fmaj7         G          A
  Es el quien te sustentara

Te diré eres mi esperanza
Castillo mío eres tu
Mi Dios en quien confiaré

//Bm G Em A//

Bm    G        D
Para Siempre, Para Siempre
Bm    G        D
Para Siempre, Para Siempre";Porque-Para-Siempre;14;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Tu Eres Rey;0;;"Cuán asombrosas, son Dios tus obras 
Nadie como Tú, nadie como Tú
Te proclamamos, Rey soberano 
Nadie como Tú, nadie como Tú

Porque grandes son tus obras,
grande es tu poder 
El cielo y la tierra y debajo de ella 
Declaran: Tú eres Rey 

Tú eres Rey, Tú eres Rey 
Tú eres Rey, Tú eres Rey 

Cuán asombrosas, son Dios tus obras 
Nadie como Tú, nadie como Tú
Te proclamamos, Rey soberano 
Nadie como Tú, nadie como Tú

Porque grandes son tus obras,
grande es tu poder 
El cielo y la tierra y debajo de ella 
Declaran: Tú eres Rey 

Tú eres Rey, Tú eres Rey 
Tú eres Rey, Tú eres Rey 

Tú eres Rey, Tú eres Rey 
Tú eres Rey, Tú eres Rey 

Porque grandes son tus obras,
grande es tu poder 
El cielo y la tierra y debajo de ella 
Declaran: Tú eres Rey 

Porque grandes son tus obras,
grande es tu poder 
El cielo y la tierra y debajo de ella 
Declaran: Tú eres Rey 

Tú eres Rey, Tú eres Rey 
Tú eres Rey, Tú eres Rey 

Tú eres Rey, Tú eres Rey 
Tú eres Rey.";"Intro: Melodía | F# G D G F# D F# | E | F# G D G F# D F# | G |

G(add2) D   C(add2) G(add2) D   C(add2)
 Cuan asombrosas  son Dios, tus obras
Em7       D C(add2) Em7     D   C(add2)
  Nadie como tú,   nadie como tú
G(add2) D C(add2) G(add2) D   C(add2)
 Te proclamamos, Rey soberano
Em7       D  C(add2) Em7  D   C(add2)
  Nadie como tu,   nadie como tu

Precoro:
        G(add2) C(add2) Am7(add4)
Porque grandes      son tus obras
     G(add2) Am7(add4)         C(add2)
Grande es    tu                 poder
     G(add2)   D         Em7  D     C(add2)
El cielo y la tierra y debajo de ella
    G(add2) D       C(add2)
declaran tu eres Rey.
Coro:
        G D C                      G D C
Tu eres Rey,  (PUNTEO 1)  Tu eres Rey   (PUNTEO 1)
        G D C                     Em7 D C
Tu eres Rey,  (PUNTEO 1)  Tu eres Rey   (PUNTEO 1)

        G(add2) C(add2) Am7(add4)
Porque grandes      son tus obras
     G(add2) Am7(add4) C(add2)
Grande es    tu                 poder
     G(add2)   D         Em7  D     C(add2)
El cielo y la tierra y debajo de ella
    G(add2) D     C(add2)
declaran tu eres Rey.

        Em7       D/F#    Am7(add4)
Porque grandes      son tus obras
      Em7         D/F#     C(add2)/G
Grande es    tu                 poder
     G(add2)   D         Em7  D     C(add2)
El cielo y la tierra y debajo de ella
    G(add2) D       C(add2)
declaran tu eres Rey.

FINAL:
Em7            D/F#
Tu eres rey, tu eres rey ( tu eres rey),
Am7           C(add2)
Tu eres rey, tu eres rey ( tu eres rey),
G/D           Em                  Fmaj9/G
Tu eres rey, tu eres rey,  tu eres rey.";Tu-Eres-Rey;14;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Tu Amor;0;;"Las aves cantan
árboles danzan, danzan.
Los montes cuentan
la historia de tu majestad.

El viento sopla
el instrumento que toca mi canción.
Mi alma grita
el sentimiento que tengo, mi Señor.

Tu amor es más grande
que todo lo que yo pueda imaginarme,
Señor.

Tu amor es más profundo
que los mares de este mundo
puestos juntos.

Tu amor es más alto
de aquí al cielo infinito,
tu amor.

Mirad cuán bueno,
cuán delicioso es disfrutar
este amor.

Maravilloso,
es forma breve de poderte explicar.
Porque..

Tu amor es más grande
que todo lo que yo pueda imaginarme,
Señor

Tu amor es más profundo
que los mares de este mundo
puestos juntos.

Tu amor es más alto
de aquí al cielo infinito

Toda la creación
se rinde a Ti

Con todo mi corazón
yo vengo ante Ti
para decir:

Tu amor es más grande
que todo lo que yo pueda imaginarme,
Señor.

Tu amor es más profundo
que los mares de este mundo
puestos juntos.

Tu amor es más grande
que todo lo que yo pueda imaginarme,
Señor.

Tu amor es más profundo
que los mares de este mundo
puestos juntos.

Tu amor es más alto
////de aquí al cielo infinito////
////Tu amor////";;Tu-Amor;14;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
0;Te Proclamamos Rey;0;;"Hoy quiero proclamar,
tu gloria y majestad.
Con fuerza anunciar que tú eres
real.

Mía es tu libertad,
tu palabra es imposible de
comparar.

Roca inconmovible,
poderoso gigante,
tú gobiernas en todo lugar.

Hoy te proclamamos rey,
que tu reino y tu ley,
sean para siempre en
cielo, tierra y mar.

Todo ojo te verá
y a voces cantarán,
que el verdadero amor y Padre Eterno,
solo lo eres tú.

Solo tú, solo tú,
Señor eres tú.

Solo lo eres tú.

";"Intro: D9 Asus9 E// 2 VECES

D9                  Asus9                    E
  Hoy quiero proclamar Tu gloria y majestad
D9                  Asus9              E
  Con fuerza anunciar que Tú eres real

A/C#              D9
Mía es tu libertad,
    F#m7                   E
Tu palabra es imposible de comparar
     Asus9              E
Roca inconmovible, poderoso gigante
  F#m7                B
Tú gobiernas en todo lugar

Coro:
       E           Asus9        C#m7      Asus9
Hoy Te proclamamos Rey, que Tu reino y Tu ley
    F#m7             G#m7              D9 B
Sean para siempre en cielo,  Tierra y mar
     E         Asus9 C#m7        Asus9
Todo ojo Te verá y a voces cantarán
            F#m         G#m          Asus9       B
Que el verdadero Amor y Padre Eterno solo  eres Tú
            Asus9      G#m          F#m          D9 Asus9 E
Que el verdadero Amor y Padre Eterno solo  eres … Tú

II.-

D9                  Asus9             E
  Hoy quiero proclamar tu gloria y majestad
D9                 Asus9           E
  Con fuerza anunciar que Tú eres real

   A/C#         D9
Mía es tu libertad,
    F#m7                   E
Tu palabra es imposible de comparar
     Am9               E
Roca inconmovible, poderoso Gigante
  F#m7                B
Tú gobiernas en todo lugar

Coro:
       E           Asus9       C#m7       Asus9
Hoy Te proclamamos Rey, que Tu reino y Tu ley
    F#m7             G#m7              D9 B
Sean para siempre en cielo, Tierra y mar
     E         Asus9 C#m7        Asus9
Todo ojo Te verá y a voces cantarán
            F#m7        G#m7         Asus9       B
Que el verdadero Amor y Padre Eterno solo eres Tú
            Asus9       G#m7         F#m7
Que el verdadero Amor y Padre Eterno solo eres…
Asus9    B   C#m7           E         Asus9 B    C#m7  E
Túuu ooo   solo tu solo tu señor ooo   eres tu

(punteo) C#m7 E G#m7 Asus9 B

    E             Asus9       C#m7        Asus9
Hoy Te proclamamos Rey, que Tu reino y Tu ley
    F#m7             G#m7              D9 B
Sean para siempre en cielo, Tierra y mar
    E         Asus9  C#m7     Asus9
Todo ojo te verá y a voces cantarán
             D9         Asus9        E                    D9
Que el verdadero Amor y Padre Eterno solo eres solo eres Tú
      Asus9
Padre Eterno solo  eres…

C#m7 B  F#m7 B             Asus9
Tú ooo  eres tu solo eres tu
B             D9
 solo eres.. tuuuu";Te-Proclamamos-Rey;14;1;1;False;2000-01-01 05:00:00+00:00;2000-01-01 05:00:00+00:00
